year,transect_id,site_id,lat,lon,facies,reef_name,plhcoral,family,scientific_name,length_cm,av.weight.g,animal_count
2017,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,10,Labridae,Bodianus bilunulatus,25,348.7176626,2
2018,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Labridae,Bodianus bilunulatus,25,348.9790215,1
2016,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,20,Labridae,Bodianus bilunulatus,30,550.7813724,2
2015,1746,69589,-21.987901,113.922764,Bommie,Mangrove,10,Labridae,Bodianus bilunulatus,15,16.10918573,3
2015,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,10,Labridae,Bodianus bilunulatus,25,367.6869242,2
2018,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,25,Labridae,Bodianus bilunulatus,25,306.1399277,3
2017,1744,69588,-21.991283,113.921977,Bommie,Mangrove,20,Labridae,Bodianus bilunulatus,40,1355.801739,-0
2018,1742,69586,-21.98863,113.91988,Bommie,Mangrove,5,Labridae,Coris aygula,30,460.568245,0
2016,1742,69586,-21.98863,113.91988,Bommie,Mangrove,15,Labridae,Coris aygula,40,342.9148603,0
2016,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,20,Labridae,Coris aygula,40,574.1065771,5
2018,569,46744,-22.22572,113.83355,Reef flat,Osprey,30,Labridae,Coris aygula,40,976.2530248,2
2018,911,66158,-22.22307,113.83653,Reef flat,Osprey,33,Labridae,Coris aygula,35,147.8670646,6
2015,920,66166,-22.221117,113.831717,Reef slope,Osprey,35,Labridae,Coris aygula,30,406.0597985,4
2018,1744,69588,-21.991283,113.921977,Bommie,Mangrove,5,Labridae,Coris aygula,35,752.5232479,2
2017,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,64,Labridae,Coris aygula,35,645.3438389,1
2016,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,5,Labridae,Coris aygula,40,1150.355557,1
2018,402,31495,-22.21756,113.83735,Reef flat,Osprey,24,Labridae,Coris aygula,15,50.54492089,-0
2017,911,66158,-22.22307,113.83653,Reef flat,Osprey,60,Labridae,Coris aygula,35,656.1484732,2
2017,1986,69755,-22.228337,113.826968,Reef slope,Osprey,65,Labridae,Coris aygula,35,690.3188738,1
2016,1742,69586,-21.98863,113.91988,Bommie,Mangrove,15,Labridae,Coris aygula,30,431.9178951,4
2017,1930,69726,-21.96853,113.931722,Lagoon,Mangrove,5,Labridae,Coris aygula,40,506.5584158,-0
2015,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Labridae,Coris aygula,35,323.281988,1
2016,1742,69586,-21.98863,113.91988,Bommie,Mangrove,15,Labridae,Coris aygula,60,4198.180096,3
2018,1742,69586,-21.98863,113.91988,Bommie,Mangrove,5,Labridae,Coris aygula,35,684.4708334,2
2015,882,65981,-21.93235,113.94504,Lagoon,Mangrove,30,Labridae,Coris aygula,35,667.7765112,0
2017,585,46815,-22.24252,113.82305,Reef slope,Osprey,30,Labridae,Bodianus axillaris,15,65.04528362,1
2017,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,20,Labridae,Coris aygula,50,2272.690857,2
2019,1988,69756,-22.210351,113.835806,Reef slope,Osprey,40,Labridae,Coris aygula,40,1070.326411,1
2017,1966,69745,-21.94036,113.936465,Bommie,Mangrove,30,Labridae,Coris aygula,20,112.8625314,3
2016,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Labridae,Bodianus bilunulatus,25,358.027414,2
2016,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,15,Labridae,Bodianus bilunulatus,30,595.3936039,2
2018,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Labridae,Bodianus bilunulatus,40,1287.393824,2
2018,1962,69743,-21.945443,113.940048,Bommie,Mangrove,25,Labridae,Bodianus bilunulatus,20,46.82103131,2
2015,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,10,Labridae,Bodianus bilunulatus,25,340.393452,2
2017,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,30,Labridae,Bodianus bilunulatus,35,932.1009876,0
2017,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Labridae,Bodianus bilunulatus,20,182.8008905,3
2016,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Labridae,Bodianus bilunulatus,25,322.6151195,3
2016,296,27665,-22.20186,113.83834,Reef slope,Osprey,30,Labridae,Hemigymnus melapterus,30,520.6666384,4
2017,911,66158,-22.22307,113.83653,Reef flat,Osprey,60,Labridae,Hemigymnus melapterus,35,873.6360166,1
2018,1988,69756,-22.210351,113.835806,Reef slope,Osprey,60,Labridae,Hemigymnus melapterus,30,600.5980272,1
2018,296,27665,-22.20186,113.83834,Reef slope,Osprey,35,Labridae,Hemigymnus melapterus,35,437.818498,-0
2017,1938,69731,-21.849402,114.017349,Reef slope,Jurabi,5,Labridae,Hemigymnus melapterus,35,986.1149943,0
2019,1968,69746,-21.925939,113.949848,Bommie,Mangrove,15,Labridae,Hemigymnus melapterus,35,971.0199061,3
2018,1240,69179,-22.22241,113.83108,Reef slope,Osprey,55,Labridae,Hemigymnus melapterus,35,457.8257176,1
2015,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,20,Labridae,Hemigymnus melapterus,25,362.4200923,2
2015,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,5,Labridae,Hemigymnus melapterus,20,89.54185116,4
2016,1960,69742,-21.947448,113.941872,Bommie,Mangrove,10,Labridae,Hemigymnus melapterus,30,535.4000107,3
2015,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,20,Labridae,Hemigymnus melapterus,30,308.3146369,2
2018,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,50,Labridae,Hemigymnus melapterus,40,1474.388118,1
2019,1242,69180,-22.20064,113.83848,Reef slope,Osprey,40,Labridae,Hemigymnus melapterus,40,1330.591113,2
2016,1960,69742,-21.947448,113.941872,Bommie,Mangrove,10,Labridae,Hemigymnus melapterus,10,19.94082315,3
2016,1968,69746,-21.925939,113.949848,Bommie,Mangrove,30,Labridae,Hemigymnus melapterus,30,557.1603957,1
2015,1926,69724,-21.949189,113.941163,Bommie,Mangrove,35,Labridae,Hemigymnus melapterus,30,550.2484764,2
2016,1968,69746,-21.925939,113.949848,Bommie,Mangrove,30,Labridae,Hemigymnus melapterus,30,559.3502035,2
2019,559,46737,-22.22481,113.83445,Reef flat,Osprey,25,Labridae,Hemigymnus melapterus,40,1217.997268,4
2015,1554,69533,-22.21494,113.83396,Reef slope,Osprey,30,Labridae,Hemigymnus melapterus,40,1296.404519,2
2017,2002,69763,-21.99148,113.92268,Reef slope,Mangrove,15,Labridae,Bodianus bilunulatus,25,349.0553029,1
2017,1976,69750,-22.235967,113.835172,Bommie,Osprey,5,Labridae,Coris aygula,30,401.5080753,2
2017,1964,69744,-21.947593,113.936561,Bommie,Mangrove,10,Labridae,Coris aygula,45,1676.106824,1
2016,1742,69586,-21.98863,113.91988,Bommie,Mangrove,15,Labridae,Coris aygula,40,990.8597119,1
2019,1962,69743,-21.945443,113.940048,Bommie,Mangrove,10,Labridae,Coris aygula,30,406.0022765,2
2018,569,46744,-22.22572,113.83355,Reef flat,Osprey,30,Labridae,Coris aygula,30,428.5022412,2
2019,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,20,Labridae,Coris aygula,30,453.1773236,1
2017,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,30,Labridae,Coris aygula,35,724.8231844,1
2017,1988,69756,-22.210351,113.835806,Reef slope,Osprey,40,Labridae,Coris aygula,51,2416.531228,2
2017,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,25,Labridae,Coris aygula,45,1610.652327,1
2017,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,15,Labridae,Cheilinus trilobatus,30,574.3464798,2
2017,296,27665,-22.20186,113.83834,Reef slope,Osprey,25,Labridae,Cheilinus trilobatus,20,146.4309286,2
2017,1938,69731,-21.849402,114.017349,Reef slope,Jurabi,5,Labridae,Cheilinus trilobatus,20,159.8893044,1
2017,1240,69179,-22.22241,113.83108,Reef slope,Osprey,40,Labridae,Cheilinus trilobatus,30,273.3535042,4
2015,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,3,Labridae,Cheilinus trilobatus,5,2.581908578,3
2017,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,30,Labridae,Cheilinus trilobatus,20,144.1949184,3
2017,1968,69746,-21.925939,113.949848,Bommie,Mangrove,10,Labridae,Coris aygula,45,1464.007666,3
2019,911,66158,-22.22307,113.83653,Reef flat,Osprey,25,Labridae,Coris aygula,30,435.6925719,4
2017,1930,69726,-21.96853,113.931722,Lagoon,Mangrove,5,Labridae,Coris aygula,10,12.48066039,3
2015,1930,69726,-21.96853,113.931722,Lagoon,Mangrove,15,Labridae,Coris aygula,35,344.5945859,1
2015,1976,69750,-22.235967,113.835172,Bommie,Osprey,2,Labridae,Coris aygula,40,1021.664799,2
2017,585,46815,-22.24252,113.82305,Reef slope,Osprey,30,Labridae,Coris aygula,35,679.9997154,1
2015,1934,69729,-21.845471,114.021578,Reef slope,Jurabi,5,Labridae,Choerodon schoenleinii,50,2538.014436,3
2015,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,6,Labridae,Choerodon schoenleinii,60,4686.224074,2
2015,1744,69588,-21.991283,113.921977,Bommie,Mangrove,15,Labridae,Choerodon schoenleinii,50,2522.636584,1
2017,1962,69743,-21.945443,113.940048,Bommie,Mangrove,15,Labridae,Choerodon schoenleinii,30,531.8827305,2
2018,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,16,Labridae,Choerodon schoenleinii,50,2772.322395,-0
2017,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Labridae,Choerodon schoenleinii,55,3266.117109,2
2018,1934,69729,-21.845471,114.021578,Reef slope,Jurabi,10,Labridae,Choerodon schoenleinii,40,1446.250538,1
2017,1744,69588,-21.991283,113.921977,Bommie,Mangrove,20,Labridae,Choerodon schoenleinii,40,1436.377831,1
2015,1936,69730,-21.847529,114.019003,Reef slope,Jurabi,2,Labridae,Choerodon schoenleinii,60,4806.657369,3
2015,1956,69740,-21.846277,114.031987,Inshore,Jurabi,1,Labridae,Thalassoma lunare,12,12.2474891,1
2018,1966,69745,-21.94036,113.936465,Bommie,Mangrove,30,Labridae,Thalassoma lunare,20,97.29842828,1
2017,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,25,Labridae,Coris aygula,40,1133.699844,3
2018,569,46744,-22.22572,113.83355,Reef flat,Osprey,30,Labridae,Coris aygula,35,661.9195783,-0
2018,1978,69751,-22.241802,113.829291,Bommie,Osprey,10,Labridae,Coris aygula,15,44.94232521,3
2018,393,31494,-22.21833,113.83904,Reef flat,Osprey,20,Labridae,Coris aygula,30,445.4587642,1
2016,911,66158,-22.22307,113.83653,Reef flat,Osprey,25,Labridae,Coris aygula,35,698.8364089,1
2015,569,46744,-22.22572,113.83355,Reef flat,Osprey,60,Labridae,Coris aygula,40,561.2621986,5
2017,1930,69726,-21.96853,113.931722,Lagoon,Mangrove,5,Labridae,Coris aygula,30,391.8707828,3
2015,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,10,Labridae,Coris aygula,35,358.7093839,3
2015,569,46744,-22.22572,113.83355,Reef flat,Osprey,60,Labridae,Coris aygula,35,748.1244786,0
2015,1238,69178,-22.20555,113.83667,Reef slope,Osprey,20,Labridae,Coris aygula,30,408.9812198,2
2019,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Labridae,Coris aygula,40,1157.519955,4
2016,882,65981,-21.93235,113.94504,Lagoon,Mangrove,30,Labridae,Coris aygula,35,659.9002429,2
2016,911,66158,-22.22307,113.83653,Reef flat,Osprey,25,Labridae,Coris aygula,40,1026.175897,1
2018,1982,69753,-22.261174,113.815963,Reef slope,Osprey,35,Labridae,Coris aygula,35,763.9614899,4
2017,1984,69754,-22.254868,113.818245,Reef slope,Osprey,50,Labridae,Coris aygula,40,562.6764175,1
2019,1964,69744,-21.947593,113.936561,Bommie,Mangrove,15,Labridae,Coris aygula,40,1012.114911,0
2017,1744,69588,-21.991283,113.921977,Bommie,Mangrove,20,Labridae,Coris aygula,25,222.3030919,3
2018,1744,69588,-21.991283,113.921977,Bommie,Mangrove,5,Labridae,Coris aygula,30,459.1719624,2
2019,1479,69426,-21.958761,113.913098,Reef slope,Mangrove,40,Labridae,Coris aygula,40,539.6851577,3
2017,402,31495,-22.21756,113.83735,Reef flat,Osprey,20,Labridae,Coris aygula,40,1049.488811,1
2017,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,25,Labridae,Coris aygula,35,736.9197439,3
2016,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,20,Labridae,Coris aygula,40,1063.262299,0
2018,1924,69723,-21.952067,113.939473,Bommie,Mangrove,0,Labridae,Coris aygula,40,562.0593643,-0
2015,1742,69586,-21.98863,113.91988,Bommie,Mangrove,20,Labridae,Bodianus bilunulatus,15,7.899966895,13
2016,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Labridae,Bodianus bilunulatus,30,530.9688204,2
2018,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Labridae,Bodianus bilunulatus,15,72.01618193,4
2018,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,20,Labridae,Bodianus bilunulatus,25,347.5982127,1
2015,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,10,Labridae,Bodianus bilunulatus,30,577.2425732,2
2017,2002,69763,-21.99148,113.92268,Reef slope,Mangrove,15,Labridae,Bodianus bilunulatus,30,571.3825576,4
2015,1744,69588,-21.991283,113.921977,Bommie,Mangrove,15,Labridae,Bodianus bilunulatus,35,901.9733643,1
2016,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Labridae,Bodianus bilunulatus,25,341.7756448,3
2018,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Labridae,Bodianus bilunulatus,20,163.4511432,0
2016,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Labridae,Bodianus bilunulatus,25,358.5765099,1
2016,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Labridae,Bodianus bilunulatus,25,314.8885509,3
2015,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,1,Labridae,Bodianus bilunulatus,30,541.2578438,1
2016,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Labridae,Bodianus bilunulatus,20,172.8101855,1
2016,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Labridae,Bodianus bilunulatus,45,1797.924675,1
2015,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,3,Labridae,Bodianus bilunulatus,35,1009.768402,2
2015,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,3,Labridae,Cheilinus trilobatus,25,279.8752851,4
2015,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Labridae,Cheilinus trilobatus,15,63.03725923,3
2016,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Labridae,Cheilinus trilobatus,31,585.311359,1
2017,1964,69744,-21.947593,113.936561,Bommie,Mangrove,10,Labridae,Cheilinus trilobatus,25,293.9890726,-0
2018,1240,69179,-22.22241,113.83108,Reef slope,Osprey,55,Labridae,Cheilinus trilobatus,35,840.9329563,1
2015,882,65981,-21.93235,113.94504,Lagoon,Mangrove,30,Labridae,Cheilinus trilobatus,30,493.7587968,1
2016,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,20,Labridae,Gomphosus varius,20,42.46455136,-0
2018,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,5,Labridae,Choerodon schoenleinii,50,2428.721635,1
2018,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,60,Labridae,Choerodon schoenleinii,45,2066.762317,1
2019,1974,69749,-22.234189,113.83415,Bommie,Osprey,0,Labridae,Choerodon schoenleinii,60,4373.027413,-0
2016,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,20,Labridae,Choerodon schoenleinii,40,1441.590782,1
2015,1964,69744,-21.947593,113.936561,Bommie,Mangrove,20,Labridae,Choerodon schoenleinii,40,1401.309191,1
2016,920,66166,-22.221117,113.831717,Reef slope,Osprey,45,Labridae,Epibulus insidiator,25,362.6823562,2
2015,1950,69737,-21.852921,114.018259,Inshore,Jurabi,0,Labridae,Choerodon schoenleinii,30,568.4992231,-0
2016,882,65981,-21.93235,113.94504,Lagoon,Mangrove,30,Labridae,Coris aygula,40,979.8997264,2
2019,393,31494,-22.21833,113.83904,Reef flat,Osprey,30,Labridae,Coris aygula,35,321.4404222,2
2015,1240,69179,-22.22241,113.83108,Reef slope,Osprey,30,Labridae,Coris aygula,35,720.0852647,2
2015,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,10,Labridae,Coris aygula,25,234.0633554,2
2015,1960,69742,-21.947448,113.941872,Bommie,Mangrove,30,Labridae,Coris aygula,45,1551.999946,1
2017,1964,69744,-21.947593,113.936561,Bommie,Mangrove,10,Labridae,Coris aygula,40,1098.21965,1
2016,559,46737,-22.22481,113.83445,Reef flat,Osprey,85,Labridae,Coris aygula,40,1099.123631,3
2019,1930,69726,-21.96853,113.931722,Lagoon,Mangrove,5,Labridae,Coris aygula,35,661.4012027,1
2019,393,31494,-22.21833,113.83904,Reef flat,Osprey,30,Labridae,Coris aygula,25,240.1096827,1
2018,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,16,Labridae,Coris aygula,40,995.8973674,1
2017,1926,69724,-21.949189,113.941163,Bommie,Mangrove,20,Labridae,Coris aygula,35,685.562182,-0
2015,559,46737,-22.22481,113.83445,Reef flat,Osprey,70,Labridae,Coris aygula,40,1106.192323,2
2018,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,40,Labridae,Coris aygula,40,573.9938968,4
2016,585,46815,-22.24252,113.82305,Reef slope,Osprey,55,Labridae,Coris aygula,40,1093.822973,0
2018,1966,69745,-21.94036,113.936465,Bommie,Mangrove,30,Labridae,Thalassoma lunare,30,306.67575,2
2017,1990,69757,-22.220424,113.844107,Lagoon,Osprey,0,Labridae,Thalassoma lunare,6,0.681450021,4
2015,577,46805,-22.23949,113.82363,Reef slope,Osprey,25,Labridae,Coris aygula,25,237.1922576,1
2018,393,31494,-22.21833,113.83904,Reef flat,Osprey,20,Labridae,Coris aygula,40,1141.288368,2
2017,1978,69751,-22.241802,113.829291,Bommie,Osprey,15,Labridae,Coris aygula,20,128.0775893,0
2019,1978,69751,-22.241802,113.829291,Bommie,Osprey,5,Labridae,Coris aygula,35,759.9127791,3
2019,1978,69751,-22.241802,113.829291,Bommie,Osprey,5,Labridae,Coris aygula,40,1091.253662,-0
2018,1972,69748,-22.247847,113.820845,Reef slope,Osprey,40,Labridae,Coris aygula,30,422.4175887,3
2017,393,31494,-22.21833,113.83904,Reef flat,Osprey,25,Labridae,Coris aygula,45,1402.048294,1
2019,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,20,Labridae,Coris aygula,10,14.04087193,3
2018,1924,69723,-21.952067,113.939473,Bommie,Mangrove,0,Labridae,Coris aygula,35,668.6318586,2
2018,1988,69756,-22.210351,113.835806,Reef slope,Osprey,60,Labridae,Coris aygula,35,718.8375767,3
2015,1960,69742,-21.947448,113.941872,Bommie,Mangrove,30,Labridae,Coris aygula,50,1991.781287,1
2018,1980,69752,-22.244128,113.830091,Bommie,Osprey,15,Labridae,Coris aygula,30,72.47957829,5
2016,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,20,Labridae,Coris aygula,30,442.9352987,0
2016,1978,69751,-22.241802,113.829291,Bommie,Osprey,10,Labridae,Coris aygula,35,691.3139087,-0
2015,1960,69742,-21.947448,113.941872,Bommie,Mangrove,30,Labridae,Coris aygula,40,1121.710048,1
2017,1744,69588,-21.991283,113.921977,Bommie,Mangrove,20,Labridae,Coris aygula,40,1109.226494,2
2015,1744,69588,-21.991283,113.921977,Bommie,Mangrove,15,Labridae,Coris aygula,30,151.4649071,0
2017,1968,69746,-21.925939,113.949848,Bommie,Mangrove,10,Labridae,Coris aygula,40,524.7944454,2
2016,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,15,Labridae,Cheilinus trilobatus,35,768.8777482,1
2017,1938,69731,-21.849402,114.017349,Reef slope,Jurabi,5,Labridae,Cheilinus trilobatus,30,545.0551681,1
2017,296,27665,-22.20186,113.83834,Reef slope,Osprey,25,Labridae,Cheilinus trilobatus,25,299.0798876,1
2016,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Labridae,Cheilinus trilobatus,35,900.4333584,1
2015,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,15,Labridae,Cheilinus trilobatus,20,47.09413371,4
2015,1976,69750,-22.235967,113.835172,Bommie,Osprey,2,Labridae,Cheilinus trilobatus,15,70.15724733,1
2015,1964,69744,-21.947593,113.936561,Bommie,Mangrove,20,Labridae,Cheilinus trilobatus,25,278.7023617,-0
2017,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,10,Labridae,Cheilinus trilobatus,20,167.2883713,2
2017,1938,69731,-21.849402,114.017349,Reef slope,Jurabi,5,Labridae,Cheilinus trilobatus,25,308.6727242,1
2017,1242,69180,-22.20064,113.83848,Reef slope,Osprey,30,Labridae,Cheilinus trilobatus,35,424.3003523,1
2017,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,10,Labridae,Cheilinus trilobatus,30,265.7879714,1
2018,1240,69179,-22.22241,113.83108,Reef slope,Osprey,55,Labridae,Cheilinus trilobatus,25,278.4755974,1
2017,296,27665,-22.20186,113.83834,Reef slope,Osprey,25,Labridae,Cheilinus trilobatus,35,810.6115355,-0
2017,1242,69180,-22.20064,113.83848,Reef slope,Osprey,30,Labridae,Cheilinus trilobatus,30,483.4578409,1
2017,559,46737,-22.22481,113.83445,Reef flat,Osprey,40,Labridae,Coris aygula,40,1019.546246,2
2017,1479,69426,-21.958761,113.913098,Reef slope,Mangrove,20,Labridae,Cheilinus trilobatus,35,442.4222782,2
2016,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,20,Labridae,Cheilinus trilobatus,35,787.797525,0
2015,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,6,Labridae,Cheilinus trilobatus,15,59.25499413,3
2015,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,6,Labridae,Cheilinus trilobatus,20,158.8556996,2
2017,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,15,Labridae,Cheilinus trilobatus,40,1309.701079,3
2018,1988,69756,-22.210351,113.835806,Reef slope,Osprey,60,Labridae,Cheilinus trilobatus,40,65.50735397,17
2016,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,20,Labridae,Cheilinus trilobatus,25,285.3639926,2
2017,1479,69426,-21.958761,113.913098,Reef slope,Mangrove,20,Labridae,Cheilinus trilobatus,30,526.4542956,1
2015,296,27665,-22.20186,113.83834,Reef slope,Osprey,25,Labridae,Cheilinus trilobatus,20,143.86572520000001,4
2015,296,27665,-22.20186,113.83834,Reef slope,Osprey,25,Labridae,Cheilinus trilobatus,15,59.3872484,4
2015,1956,69740,-21.846277,114.031987,Inshore,Jurabi,1,Labridae,Choerodon cyanodus,35,951.6751849,2
2015,1958,69741,-21.844962,114.036099,Inshore,Jurabi,0,Labridae,Choerodon cyanodus,15,31.53544191,1
2015,1948,69736,-21.846822,114.028902,Inshore,Jurabi,1,Labridae,Choerodon cyanodus,35,960.2207342,1
2015,1938,69731,-21.849402,114.017349,Reef slope,Jurabi,2,Labridae,Choerodon cyanodus,30,639.3484868,4
2017,1938,69731,-21.849402,114.017349,Reef slope,Jurabi,5,Labridae,Choerodon cyanodus,30,651.6714478,2
2018,1936,69730,-21.847529,114.019003,Reef slope,Jurabi,5,Labridae,Choerodon cyanodus,25,353.8834576,3
2015,1952,69738,-21.846947,114.025908,Inshore,Jurabi,1,Labridae,Choerodon cyanodus,30,207.4448319,3
